cols,rows,inserted_rows,start_op,end_op,time_diff,operation,file_size(KB)
13,12000,1500,2022-08-03 19:52:41.792350,2022-08-03 19:52:41.805314,0.012964,SELECT,12892.0
13,13600,1600,2022-08-03 19:52:41.808306,2022-08-03 19:53:40.838104,59.029798,INSERT,12892.0
13,13600,1600,2022-08-03 19:53:40.840098,2022-08-03 19:53:40.844117,0.004019,SELECT,12892.0
13,15300,1700,2022-08-03 19:53:40.846113,2022-08-03 19:54:43.741287,62.895174,INSERT,12892.0
13,15300,1700,2022-08-03 19:54:43.748268,2022-08-03 19:54:43.766218,0.01795,SELECT,12892.0
13,17100,1800,2022-08-03 19:54:43.768213,2022-08-03 19:55:53.515580,69.747367,INSERT,12892.0
13,17100,1800,2022-08-03 19:55:53.517577,2022-08-03 19:55:53.524557,0.00698,SELECT,12892.0
13,19000,1900,2022-08-03 19:55:53.526553,2022-08-03 19:57:05.370171,71.843618,INSERT,12892.0
13,19000,1900,2022-08-03 19:57:05.382124,2022-08-03 19:57:05.390138,0.008014,SELECT,12892.0
13,21000,2000,2022-08-03 19:57:05.393125,2022-08-03 19:58:23.577971,78.184846,INSERT,12892.0
13,21000,2000,2022-08-03 19:58:23.580963,2022-08-03 19:58:23.589940,0.008977,SELECT,12892.0
13,23100,2100,2022-08-03 19:58:23.592930,2022-08-03 19:59:41.467275,77.874345,INSERT,12892.0
13,23100,2100,2022-08-03 19:59:41.472305,2022-08-03 19:59:41.481278,0.008973,SELECT,12892.0
13,25300,2200,2022-08-03 19:59:41.484264,2022-08-03 20:01:02.941665,81.457401,INSERT,12892.0
13,25300,2200,2022-08-03 20:01:02.956634,2022-08-03 20:01:02.973585,0.016951,SELECT,12892.0
13,27600,2300,2022-08-03 20:01:02.976577,2022-08-03 20:02:34.233346,91.256769,INSERT,12892.0
13,27600,2300,2022-08-03 20:02:34.239353,2022-08-03 20:02:34.250328,0.010975,SELECT,12892.0
13,30000,2400,2022-08-03 20:02:34.254280,2022-08-03 20:04:02.955950,88.70167,INSERT,12892.0
13,30000,2400,2022-08-03 20:04:02.969924,2022-08-03 20:04:02.991863,0.021939,SELECT,12892.0
13,32500,2500,2022-08-03 20:04:02.996850,2022-08-03 20:05:35.440431,92.443581,INSERT,12892.0
13,32500,2500,2022-08-03 20:05:35.456395,2022-08-03 20:05:35.481326,0.024931,SELECT,12892.0
13,35100,2600,2022-08-03 20:05:35.485315,2022-08-03 20:07:11.865441,96.380126,INSERT,12892.0
13,35100,2600,2022-08-03 20:07:11.882402,2022-08-03 20:07:11.898357,0.015955,SELECT,12892.0
13,37800,2700,2022-08-03 20:07:11.902363,2022-08-03 20:08:55.278964,103.376601,INSERT,12892.0
13,37800,2700,2022-08-03 20:08:55.282949,2022-08-03 20:08:55.296911,0.013962,SELECT,12892.0
13,40600,2800,2022-08-03 20:08:55.300901,2022-08-03 20:10:45.221909,109.921008,INSERT,12892.0
13,40600,2800,2022-08-03 20:10:45.225900,2022-08-03 20:10:45.241857,0.015957,SELECT,12892.0
13,43500,2900,2022-08-03 20:10:45.245846,2022-08-03 20:12:32.128360,106.882514,INSERT,12892.0
13,43500,2900,2022-08-03 20:12:32.133351,2022-08-03 20:12:32.149344,0.015993,SELECT,12892.0
13,46500,3000,2022-08-03 20:12:32.154325,2022-08-03 20:14:28.171760,116.017435,INSERT,12892.0
13,46500,3000,2022-08-03 20:14:28.190735,2022-08-03 20:14:28.218657,0.027922,SELECT,12892.0
13,49600,3100,2022-08-03 20:14:28.223613,2022-08-03 20:16:22.599819,114.376206,INSERT,12892.0
13,49600,3100,2022-08-03 20:16:22.620013,2022-08-03 20:16:22.709732,0.089719,SELECT,12892.0
13,52800,3200,2022-08-03 20:16:22.729793,2022-08-03 20:18:28.124432,125.394639,INSERT,12892.0
13,52800,3200,2022-08-03 20:18:28.144022,2022-08-03 20:18:28.234167,0.090145,SELECT,12892.0
13,56100,3300,2022-08-03 20:18:28.243755,2022-08-03 20:20:29.614050,121.370295,INSERT,12892.0
13,56100,3300,2022-08-03 20:20:29.638677,2022-08-03 20:20:29.693798,0.055121,SELECT,12892.0
13,59500,3400,2022-08-03 20:20:29.703864,2022-08-03 20:22:41.123761,131.419897,INSERT,12892.0
13,59500,3400,2022-08-03 20:22:41.148972,2022-08-03 20:22:41.244059,0.095087,SELECT,12892.0
13,63000,3500,2022-08-03 20:22:41.253952,2022-08-03 20:24:52.933212,131.67926,INSERT,12892.0
13,63000,3500,2022-08-03 20:24:52.961049,2022-08-03 20:24:53.063548,0.102499,SELECT,12892.0
13,66600,3600,2022-08-03 20:24:53.073617,2022-08-03 20:27:11.000071,137.926454,INSERT,12892.0
13,66600,3600,2022-08-03 20:27:11.009737,2022-08-03 20:27:11.086942,0.077205,SELECT,12892.0
13,70300,3700,2022-08-03 20:27:11.099545,2022-08-03 20:29:32.999771,141.900226,INSERT,12892.0
13,70300,3700,2022-08-03 20:29:33.029890,2022-08-03 20:29:33.124668,0.094778,SELECT,12892.0
13,74100,3800,2022-08-03 20:29:33.134728,2022-08-03 20:31:54.922333,141.787605,INSERT,12892.0
13,74100,3800,2022-08-03 20:31:54.951745,2022-08-03 20:31:55.051582,0.099837,SELECT,12892.0
13,78000,3900,2022-08-03 20:31:55.060677,2022-08-03 20:34:19.035680,143.975003,INSERT,12892.0
13,78000,3900,2022-08-03 20:34:19.070518,2022-08-03 20:34:19.170716,0.100198,SELECT,12892.0
13,82000,4000,2022-08-03 20:34:19.180759,2022-08-03 20:36:53.973022,154.792263,INSERT,12892.0
13,82000,4000,2022-08-03 20:36:53.992839,2022-08-03 20:36:54.070455,0.077616,SELECT,12892.0
13,86100,4100,2022-08-03 20:36:54.095927,2022-08-03 20:39:30.615141,156.519214,INSERT,12892.0
13,86100,4100,2022-08-03 20:39:30.655529,2022-08-03 20:39:30.805402,0.149873,SELECT,12892.0
13,90300,4200,2022-08-03 20:39:30.820444,2022-08-03 20:42:09.813378,158.992934,INSERT,12892.0
13,90300,4200,2022-08-03 20:42:09.853472,2022-08-03 20:42:09.959742,0.10627,SELECT,12892.0
13,94600,4300,2022-08-03 20:42:09.963367,2022-08-03 20:44:48.763689,158.800322,INSERT,12892.0
13,94600,4300,2022-08-03 20:44:48.802690,2022-08-03 20:44:48.938346,0.135656,SELECT,12892.0
13,99000,4400,2022-08-03 20:44:48.948414,2022-08-04 09:55:22.221270,47433.272856,INSERT,12892.0
13,99000,4400,2022-08-04 09:55:25.502402,2022-08-04 09:55:25.533353,0.030951,SELECT,12892.0
13,103500,4500,2022-08-04 09:55:25.548974,2022-08-04 09:58:16.211370,170.662396,INSERT,12892.0
13,103500,4500,2022-08-04 09:58:16.251997,2022-08-04 09:58:16.486974,0.234977,SELECT,12892.0
13,108100,4600,2022-08-04 09:58:16.521817,2022-08-04 10:01:13.431304,176.909487,INSERT,12892.0
13,108100,4600,2022-08-04 10:01:13.477167,2022-08-04 10:01:13.691926,0.214759,SELECT,12892.0
13,112800,4700,2022-08-04 10:01:13.741759,2022-08-04 10:04:08.429775,174.688016,INSERT,12892.0
13,112800,4700,2022-08-04 10:04:08.479710,2022-08-04 10:04:08.720127,0.240417,SELECT,12892.0
13,117600,4800,2022-08-04 10:04:08.770045,2022-08-04 10:07:31.047386,202.277341,INSERT,13428.0
13,117600,4800,2022-08-04 10:07:31.098141,2022-08-04 10:07:31.333057,0.234916,SELECT,13428.0
13,122500,4900,2022-08-04 10:07:31.397724,2022-08-04 10:10:33.758759,182.361035,INSERT,13992.0
13,122500,4900,2022-08-04 10:10:33.808726,2022-08-04 10:10:33.948695,0.139969,SELECT,13992.0
14,100,100,2022-08-04 10:10:34.119049,2022-08-04 10:10:37.768913,3.649864,INSERT,13992.0
14,100,100,2022-08-04 10:10:37.768913,2022-08-04 10:10:37.768913,0.0,SELECT,13992.0
14,300,200,2022-08-04 10:10:37.778964,2022-08-04 10:10:45.234050,7.455086,INSERT,13992.0
14,300,200,2022-08-04 10:10:45.238667,2022-08-04 10:10:45.238667,0.0,SELECT,13992.0
14,600,300,2022-08-04 10:10:45.248313,2022-08-04 10:10:56.298636,11.050323,INSERT,13992.0
14,600,300,2022-08-04 10:10:56.308801,2022-08-04 10:10:56.308801,0.0,SELECT,13992.0
14,1000,400,2022-08-04 10:10:56.319119,2022-08-04 10:11:11.929086,15.609967,INSERT,13992.0
14,1000,400,2022-08-04 10:11:11.938182,2022-08-04 10:11:11.938182,0.0,SELECT,13992.0
14,1500,500,2022-08-04 10:11:11.948756,2022-08-04 10:11:30.498178,18.549422,INSERT,13992.0
14,1500,500,2022-08-04 10:11:30.508963,2022-08-04 10:11:30.508963,0.0,SELECT,13992.0
14,2100,600,2022-08-04 10:11:30.523803,2022-08-04 10:11:52.708492,22.184689,INSERT,13992.0
14,2100,600,2022-08-04 10:11:52.718622,2022-08-04 10:11:52.728788,0.010166,SELECT,13992.0
14,2800,700,2022-08-04 10:11:52.728788,2022-08-04 10:12:18.908718,26.17993,INSERT,13992.0
14,2800,700,2022-08-04 10:12:18.908718,2022-08-04 10:12:18.918943,0.010225,SELECT,13992.0
14,3600,800,2022-08-04 10:12:18.929105,2022-08-04 10:12:48.459025,29.52992,INSERT,13992.0
14,3600,800,2022-08-04 10:12:48.464037,2022-08-04 10:12:48.473632,0.009595,SELECT,13992.0
14,4500,900,2022-08-04 10:12:48.478733,2022-08-04 10:13:21.647893,33.16916,INSERT,13992.0
14,4500,900,2022-08-04 10:13:21.658836,2022-08-04 10:13:21.668546,0.00971,SELECT,13992.0
14,5500,1000,2022-08-04 10:13:21.668546,2022-08-04 10:13:58.531021,36.862475,INSERT,13992.0
14,5500,1000,2022-08-04 10:13:58.540658,2022-08-04 10:13:58.550734,0.010076,SELECT,13992.0
14,6600,1100,2022-08-04 10:13:58.560863,2022-08-04 10:14:39.180239,40.619376,INSERT,13992.0
14,6600,1100,2022-08-04 10:14:39.188172,2022-08-04 10:14:39.188172,0.0,SELECT,13992.0
14,7800,1200,2022-08-04 10:14:39.196134,2022-08-04 10:15:23.558283,44.362149,INSERT,13992.0
14,7800,1200,2022-08-04 10:15:23.558283,2022-08-04 10:15:23.580894,0.022611,SELECT,13992.0
14,9100,1300,2022-08-04 10:15:23.585942,2022-08-04 10:16:11.590941,48.004999,INSERT,13992.0
14,9100,1300,2022-08-04 10:16:11.600689,2022-08-04 10:16:11.615882,0.015193,SELECT,13992.0
14,10500,1400,2022-08-04 10:16:11.625595,2022-08-04 10:17:03.268707,51.643112,INSERT,13992.0
14,10500,1400,2022-08-04 10:17:03.278948,2022-08-04 10:17:03.308686,0.029738,SELECT,13992.0
14,12000,1500,2022-08-04 10:17:03.308686,2022-08-04 10:18:08.048533,64.739847,INSERT,13992.0
14,12000,1500,2022-08-04 10:18:08.058674,2022-08-04 10:18:08.078719,0.020045,SELECT,13992.0
14,13600,1600,2022-08-04 10:18:08.078719,2022-08-04 10:19:09.343447,61.264728,INSERT,13992.0
14,13600,1600,2022-08-04 10:19:09.353523,2022-08-04 10:19:09.403426,0.049903,SELECT,13992.0
14,15300,1700,2022-08-04 10:19:09.413491,2022-08-04 10:20:12.078018,62.664527,INSERT,13992.0
14,15300,1700,2022-08-04 10:20:12.078018,2022-08-04 10:20:12.086014,0.007996,SELECT,13992.0
14,17100,1800,2022-08-04 10:20:12.086014,2022-08-04 10:21:18.508518,66.422504,INSERT,13992.0
14,17100,1800,2022-08-04 10:21:18.518867,2022-08-04 10:21:18.543804,0.024937,SELECT,13992.0
14,19000,1900,2022-08-04 10:21:18.548835,2022-08-04 10:22:28.668505,70.11967,INSERT,13992.0
14,19000,1900,2022-08-04 10:22:28.678348,2022-08-04 10:22:28.718771,0.040423,SELECT,13992.0
14,21000,2000,2022-08-04 10:22:28.728351,2022-08-04 10:23:42.588647,73.860296,INSERT,13992.0
14,21000,2000,2022-08-04 10:23:42.608497,2022-08-04 10:23:42.648559,0.040062,SELECT,13992.0
14,23100,2100,2022-08-04 10:23:42.657843,2022-08-04 10:25:00.380568,77.722725,INSERT,13992.0
14,23100,2100,2022-08-04 10:25:00.398053,2022-08-04 10:25:00.440419,0.042366,SELECT,13992.0
14,25300,2200,2022-08-04 10:25:00.455560,2022-08-04 10:26:21.704434,81.248874,INSERT,13992.0
14,25300,2200,2022-08-04 10:26:21.725335,2022-08-04 10:26:21.780993,0.055658,SELECT,13992.0
14,27600,2300,2022-08-04 10:26:21.790548,2022-08-04 10:27:46.994595,85.204047,INSERT,13992.0
14,27600,2300,2022-08-04 10:27:47.014757,2022-08-04 10:27:47.069436,0.054679,SELECT,13992.0
14,30000,2400,2022-08-04 10:27:47.084647,2022-08-04 10:29:27.994539,100.909892,INSERT,13992.0
14,30000,2400,2022-08-04 10:29:28.014359,2022-08-04 10:29:28.054347,0.039988,SELECT,13992.0
14,32500,2500,2022-08-04 10:29:28.064082,2022-08-04 10:31:01.834915,93.770833,INSERT,13992.0
14,32500,2500,2022-08-04 10:31:01.859545,2022-08-04 10:31:01.909442,0.049897,SELECT,13992.0
14,35100,2600,2022-08-04 10:31:01.919507,2022-08-04 10:32:37.996719,96.077212,INSERT,13992.0
14,35100,2600,2022-08-04 10:32:38.021686,2022-08-04 10:32:38.086233,0.064547,SELECT,13992.0
14,37800,2700,2022-08-04 10:32:38.090294,2022-08-04 10:34:17.926394,99.8361,INSERT,13992.0
14,37800,2700,2022-08-04 10:34:17.946599,2022-08-04 10:34:18.026454,0.079855,SELECT,13992.0
14,40600,2800,2022-08-04 10:34:18.046434,2022-08-04 10:36:01.658192,103.611758,INSERT,13992.0
14,40600,2800,2022-08-04 10:36:01.678349,2022-08-04 10:36:01.758225,0.079876,SELECT,13992.0
14,43500,2900,2022-08-04 10:36:01.768314,2022-08-04 10:37:48.929372,107.161058,INSERT,13992.0
14,43500,2900,2022-08-04 10:37:48.960618,2022-08-04 10:37:49.029188,0.06857,SELECT,13992.0
14,46500,3000,2022-08-04 10:37:49.044850,2022-08-04 10:39:46.540531,117.495681,INSERT,13992.0
14,46500,3000,2022-08-04 10:39:46.555950,2022-08-04 10:39:46.650411,0.094461,SELECT,13992.0
14,49600,3100,2022-08-04 10:39:46.666032,2022-08-04 10:41:49.253372,122.58734,INSERT,13992.0
14,49600,3100,2022-08-04 10:41:49.283445,2022-08-04 10:41:49.363545,0.0801,SELECT,13992.0
14,52800,3200,2022-08-04 10:41:49.363545,2022-08-04 10:43:50.693447,121.329902,INSERT,13992.0
14,52800,3200,2022-08-04 10:43:50.723561,2022-08-04 10:43:50.803624,0.080063,SELECT,13992.0
14,56100,3300,2022-08-04 10:43:50.820940,2022-08-04 10:45:54.343848,123.522908,INSERT,13992.0
14,56100,3300,2022-08-04 10:45:54.373577,2022-08-04 10:45:54.483270,0.109693,SELECT,13992.0
14,59500,3400,2022-08-04 10:45:54.513318,2022-08-04 10:48:00.363494,125.850176,INSERT,13992.0
14,59500,3400,2022-08-04 10:48:00.393216,2022-08-04 10:48:00.473345,0.080129,SELECT,13992.0
14,63000,3500,2022-08-04 10:48:00.483391,2022-08-04 10:50:15.446488,134.963097,INSERT,13992.0
14,63000,3500,2022-08-04 10:50:15.476244,2022-08-04 10:50:15.551010,0.074766,SELECT,13992.0
14,66600,3600,2022-08-04 10:50:15.560780,2022-08-04 10:52:38.211395,142.650615,INSERT,13992.0
14,66600,3600,2022-08-04 10:52:38.246052,2022-08-04 10:52:38.381360,0.135308,SELECT,13992.0
14,70300,3700,2022-08-04 10:52:38.421297,2022-08-04 10:54:55.751360,137.330063,INSERT,13992.0
14,70300,3700,2022-08-04 10:54:55.785992,2022-08-04 10:54:55.941391,0.155399,SELECT,13992.0
14,74100,3800,2022-08-04 10:54:55.971213,2022-08-04 10:57:17.951337,141.980124,INSERT,13992.0
14,74100,3800,2022-08-04 10:57:17.981188,2022-08-04 10:57:18.141272,0.160084,SELECT,13992.0
14,78000,3900,2022-08-04 10:57:18.178645,2022-08-04 10:59:43.805208,145.626563,INSERT,13992.0
14,78000,3900,2022-08-04 10:59:43.850178,2022-08-04 10:59:43.965002,0.114824,SELECT,13992.0
14,82000,4000,2022-08-04 10:59:43.974963,2022-08-04 11:02:23.154963,159.18,INSERT,13992.0
14,82000,4000,2022-08-04 11:02:23.190059,2022-08-04 11:02:23.345291,0.155232,SELECT,13992.0
14,86100,4100,2022-08-04 11:02:23.362206,2022-08-04 11:04:58.032306,154.6701,INSERT,13992.0
14,86100,4100,2022-08-04 11:04:58.073116,2022-08-04 11:04:58.238252,0.165136,SELECT,13992.0
14,90300,4200,2022-08-04 11:04:58.273187,2022-08-04 11:07:33.703103,155.429916,INSERT,13992.0
14,90300,4200,2022-08-04 11:07:33.742992,2022-08-04 11:07:33.943261,0.200269,SELECT,13992.0
14,94600,4300,2022-08-04 11:07:33.962887,2022-08-04 11:10:13.552838,159.589951,INSERT,13992.0
14,94600,4300,2022-08-04 11:10:13.593165,2022-08-04 11:10:13.772854,0.179689,SELECT,13992.0
14,99000,4400,2022-08-04 11:10:13.812116,2022-08-04 11:13:06.093322,172.281206,INSERT,13992.0
14,99000,4400,2022-08-04 11:13:06.133200,2022-08-04 11:13:06.293812,0.160612,SELECT,13992.0
14,103500,4500,2022-08-04 11:13:06.313676,2022-08-04 11:15:58.608780,172.295104,INSERT,13992.0
14,103500,4500,2022-08-04 11:15:58.623909,2022-08-04 11:15:58.719199,0.09529,SELECT,13992.0
14,108100,4600,2022-08-04 11:15:58.743183,2022-08-04 11:18:52.023408,173.280225,INSERT,13992.0
14,108100,4600,2022-08-04 11:18:52.047523,2022-08-04 11:18:52.142658,0.095135,SELECT,13992.0
14,112800,4700,2022-08-04 11:18:52.157716,2022-08-04 11:21:46.489346,174.33163,INSERT,13992.0
14,112800,4700,2022-08-04 11:21:46.519834,2022-08-04 11:21:46.617652,0.097818,SELECT,13992.0
14,117600,4800,2022-08-04 11:21:46.649795,2022-08-04 11:24:56.773604,190.123809,INSERT,14300.0
14,117600,4800,2022-08-04 11:24:56.799736,2022-08-04 11:24:56.929794,0.130058,SELECT,14300.0
14,122500,4900,2022-08-04 11:24:56.959301,2022-08-04 11:28:05.388555,188.429254,INSERT,14896.0
14,122500,4900,2022-08-04 11:28:05.409280,2022-08-04 11:28:05.517784,0.108504,SELECT,14896.0
15,100,100,2022-08-04 11:28:05.750010,2022-08-04 11:28:09.418754,3.668744,INSERT,14896.0
15,100,100,2022-08-04 11:28:09.418754,2022-08-04 11:28:09.418754,0.0,SELECT,14896.0
15,300,200,2022-08-04 11:28:09.428114,2022-08-04 11:28:16.847971,7.419857,INSERT,14896.0
15,300,200,2022-08-04 11:28:16.847971,2022-08-04 11:28:16.847971,0.0,SELECT,14896.0
15,600,300,2022-08-04 11:28:16.855968,2022-08-04 11:28:27.888338,11.03237,INSERT,14896.0
15,600,300,2022-08-04 11:28:27.897691,2022-08-04 11:28:27.897691,0.0,SELECT,14896.0
15,1000,400,2022-08-04 11:28:27.897691,2022-08-04 11:28:42.678427,14.780736,INSERT,14896.0
15,1000,400,2022-08-04 11:28:42.688640,2022-08-04 11:28:42.688640,0.0,SELECT,14896.0
15,1500,500,2022-08-04 11:28:42.688640,2022-08-04 11:29:01.228422,18.539782,INSERT,14896.0
15,1500,500,2022-08-04 11:29:01.228422,2022-08-04 11:29:01.228422,0.0,SELECT,14896.0
15,2100,600,2022-08-04 11:29:01.228422,2022-08-04 11:29:23.448075,22.219653,INSERT,14896.0
15,2100,600,2022-08-04 11:29:23.456071,2022-08-04 11:29:23.456071,0.0,SELECT,14896.0
15,2800,700,2022-08-04 11:29:23.456071,2022-08-04 11:29:49.264130,25.808059,INSERT,14896.0
15,2800,700,2022-08-04 11:29:49.278519,2022-08-04 11:29:49.278519,0.0,SELECT,14896.0
15,3600,800,2022-08-04 11:29:49.283525,2022-08-04 11:30:20.727787,31.444262,INSERT,14896.0
15,3600,800,2022-08-04 11:30:20.736167,2022-08-04 11:30:20.738695,0.002528,SELECT,14896.0
15,4500,900,2022-08-04 11:30:20.738695,2022-08-04 11:30:57.153656,36.414961,INSERT,14896.0
15,4500,900,2022-08-04 11:30:57.158704,2022-08-04 11:30:57.168261,0.009557,SELECT,14896.0
15,5500,1000,2022-08-04 11:30:57.183508,2022-08-04 11:31:34.128228,36.94472,INSERT,14896.0
15,5500,1000,2022-08-04 11:31:34.128228,2022-08-04 11:31:34.137743,0.009515,SELECT,14896.0
15,6600,1100,2022-08-04 11:31:34.137743,2022-08-04 11:32:18.149694,44.011951,INSERT,14896.0
15,6600,1100,2022-08-04 11:32:18.158895,2022-08-04 11:32:18.169463,0.010568,SELECT,14896.0
15,7800,1200,2022-08-04 11:32:18.178909,2022-08-04 11:33:02.629422,44.450513,INSERT,14896.0
15,7800,1200,2022-08-04 11:33:02.638777,2022-08-04 11:33:02.654308,0.015531,SELECT,14896.0
15,9100,1300,2022-08-04 11:33:02.659390,2022-08-04 11:33:50.830149,48.170759,INSERT,14896.0
15,9100,1300,2022-08-04 11:33:50.839244,2022-08-04 11:33:50.864567,0.025323,SELECT,14896.0
15,10500,1400,2022-08-04 11:33:50.874630,2022-08-04 11:34:42.689539,51.814909,INSERT,14896.0
15,10500,1400,2022-08-04 11:34:42.689539,2022-08-04 11:34:42.718851,0.029312,SELECT,14896.0
15,12000,1500,2022-08-04 11:34:42.718851,2022-08-04 11:35:38.489664,55.770813,INSERT,14896.0
15,12000,1500,2022-08-04 11:35:38.499083,2022-08-04 11:35:38.519677,0.020594,SELECT,14896.0
15,13600,1600,2022-08-04 11:35:38.529256,2022-08-04 11:36:46.109684,67.580428,INSERT,14896.0
15,13600,1600,2022-08-04 11:36:46.109684,2022-08-04 11:36:46.124518,0.014834,SELECT,14896.0
15,15300,1700,2022-08-04 11:36:46.124518,2022-08-04 11:37:48.868725,62.744207,INSERT,14896.0
15,15300,1700,2022-08-04 11:37:48.868725,2022-08-04 11:37:48.899379,0.030654,SELECT,14896.0
15,17100,1800,2022-08-04 11:37:48.909438,2022-08-04 11:38:55.403379,66.493941,INSERT,14896.0
15,17100,1800,2022-08-04 11:38:55.403379,2022-08-04 11:38:55.419294,0.015915,SELECT,14896.0
15,19000,1900,2022-08-04 11:38:55.427291,2022-08-04 11:40:05.974300,70.547009,INSERT,14896.0
15,19000,1900,2022-08-04 11:40:05.994204,2022-08-04 11:40:06.043993,0.049789,SELECT,14896.0
15,21000,2000,2022-08-04 11:40:06.054534,2022-08-04 11:41:23.424009,77.369475,INSERT,14896.0
15,21000,2000,2022-08-04 11:41:23.433863,2022-08-04 11:41:23.484221,0.050358,SELECT,14896.0
15,23100,2100,2022-08-04 11:41:23.493888,2022-08-04 11:42:44.438960,80.945072,INSERT,14896.0
15,23100,2100,2022-08-04 11:42:44.454184,2022-08-04 11:42:44.504139,0.049955,SELECT,14896.0
15,25300,2200,2022-08-04 11:42:44.519146,2022-08-04 11:44:08.233803,83.714657,INSERT,14896.0
15,25300,2200,2022-08-04 11:44:08.244099,2022-08-04 11:44:08.269210,0.025111,SELECT,14896.0
15,27600,2300,2022-08-04 11:44:08.269210,2022-08-04 11:45:38.009571,89.740361,INSERT,14896.0
15,27600,2300,2022-08-04 11:45:38.029876,2022-08-04 11:45:38.085066,0.05519,SELECT,14896.0
15,30000,2400,2022-08-04 11:45:38.104766,2022-08-04 11:47:07.019624,88.914858,INSERT,14896.0
15,30000,2400,2022-08-04 11:47:07.040107,2022-08-04 11:47:07.105169,0.065062,SELECT,14896.0
15,32500,2500,2022-08-04 11:47:07.119841,2022-08-04 11:48:39.472077,92.352236,INSERT,14896.0
15,32500,2500,2022-08-04 11:48:39.486800,2022-08-04 11:48:39.551115,0.064315,SELECT,14896.0
15,35100,2600,2022-08-04 11:48:39.571152,2022-08-04 11:50:17.461948,97.890796,INSERT,14896.0
15,35100,2600,2022-08-04 11:50:17.491178,2022-08-04 11:50:17.571620,0.080442,SELECT,14896.0
15,37800,2700,2022-08-04 11:50:17.591789,2022-08-04 11:51:58.734161,101.142372,INSERT,14896.0
15,37800,2700,2022-08-04 11:51:58.753803,2022-08-04 11:51:58.839030,0.085227,SELECT,14896.0
15,40600,2800,2022-08-04 11:51:58.858722,2022-08-04 11:53:53.435813,114.577091,INSERT,14896.0
15,40600,2800,2022-08-04 11:53:53.460984,2022-08-04 11:53:53.555843,0.094859,SELECT,14896.0
15,43500,2900,2022-08-04 11:53:53.585855,2022-08-04 11:55:46.666034,113.080179,INSERT,14896.0
15,43500,2900,2022-08-04 11:55:46.700624,2022-08-04 11:55:46.795545,0.094921,SELECT,14896.0
15,46500,3000,2022-08-04 11:55:46.815517,2022-08-04 11:57:38.073676,111.258159,INSERT,14896.0
15,46500,3000,2022-08-04 11:57:38.098528,2022-08-04 11:57:38.203144,0.104616,SELECT,14896.0
15,49600,3100,2022-08-04 11:57:38.233526,2022-08-04 11:59:33.213521,114.979995,INSERT,14896.0
15,49600,3100,2022-08-04 11:59:33.243846,2022-08-04 11:59:33.353692,0.109846,SELECT,14896.0
15,52800,3200,2022-08-04 11:59:33.393724,2022-08-04 12:01:32.888666,119.494942,INSERT,14896.0
15,52800,3200,2022-08-04 12:01:32.923711,2022-08-04 12:01:33.078596,0.154885,SELECT,14896.0
15,56100,3300,2022-08-04 12:01:33.113482,2022-08-04 12:03:42.325940,129.212458,INSERT,14896.0
15,56100,3300,2022-08-04 12:03:42.355725,2022-08-04 12:03:42.475669,0.119944,SELECT,14896.0
15,59500,3400,2022-08-04 12:03:42.495485,2022-08-04 12:05:51.613935,129.11845,INSERT,14896.0
15,59500,3400,2022-08-04 12:05:51.629924,2022-08-04 12:05:51.677892,0.047968,SELECT,14896.0
